Genome,Order,Family,Genus,preVC,VC Status,VC,VC Size,Quality,Adjusted P-value,VC Avg Distance,Topology Confidence Score,Genus Confidence Score,VC Orders,VC Families,VC Genera,Lifestyle
ind-ESP_O2.UC36.0_k99_109269,Industrial,Industrial,Industrial,preVC_130,Clustered,VC_130_0,59.0,0.9075,1.0,4.227062096994467,0.9075,1.0,1.0,1.0,0.0,Lytic
ind-ESP_O2.UC36.0_k99_109271,Industrial,Industrial,Industrial,preVC_589,Clustered,VC_589_0,4.0,1.0,0.0,2.814340713335658,0.0,1.0,0.0,0.0,0.0,Lytic
ind-ESP_O2.UC36.0_k99_109287,Industrial,Industrial,Industrial,preVC_544,Clustered,VC_544_0,16.0,0.9567,1.0,0.325,0.9567,1.0,0.0,0.0,0.0,Lytic
ind-ESP_O2.UC36.0_k99_5480,Industrial,Industrial,Industrial,preVC_375,Clustered,VC_375_0,15.0,0.3893,1.0,4.924025898113856,0.3893,1.0,0.0,0.0,0.0,Lytic
ind-ESP_O2.UC36.0_k99_56109_1,Industrial,Industrial,Industrial,preVC_170,Clustered,VC_170_0,34.0,0.987,1.0,2.8381666893289044,0.987,1.0,0.0,0.0,0.0,Temperate
ind-ESP_O2.UC36.0_k99_74877_1,Industrial,Industrial,Industrial,,Outlier,,,,,,,,,,,Temperate
ind-ESP_O2.UC36.1_k99_106761,Industrial,Industrial,Industrial,,Outlier,,,,,,,,,,,Lytic
ind-ESP_O2.UC36.1_k99_106762,Industrial,Industrial,Industrial,preVC_488,Clustered,VC_488_0,5.0,0.4635,0.99999974,0.965685424949238,0.4635,1.0,0.0,0.0,0.0,Lytic
ind-ESP_O2.UC36.1_k99_106763,Industrial,Industrial,Industrial,preVC_375,Clustered,VC_375_0,15.0,0.3893,1.0,4.924025898113856,0.3893,1.0,0.0,0.0,0.0,Lytic
ind-ESP_O2.UC36.1_k99_106764,Industrial,Industrial,Industrial,preVC_16,Clustered,VC_16_3,11.0,0.2949,1.0,4.717514033230107,0.2949,1.0,0.0,0.0,0.0,Lytic
ind-ESP_O2.UC36.1_k99_106767,Industrial,Industrial,Industrial,preVC_544,Clustered,VC_544_0,16.0,0.9567,1.0,0.325,0.9567,1.0,0.0,0.0,0.0,Lytic
ind-ESP_O2.UC36.1_k99_91737_1,Industrial,Industrial,Industrial,preVC_170,Clustered,VC_170_0,34.0,0.987,1.0,2.8381666893289044,0.987,1.0,0.0,0.0,0.0,Temperate
ind-ESP_O2.UC37.1_k99_19027_1,Industrial,Industrial,Industrial,preVC_177,Clustered,VC_177_8,36.0,0.3807,1.0,7.639099576686823,0.3807,0.8905,0.0,0.0,0.0,Temperate
ind-ESP_O2.UC37.1_k99_46543_1,Industrial,Industrial,Industrial,,Outlier,,,,,,,,,,,Temperate
ind-ESP_O2.UC37.1_k99_50770_1,Industrial,Industrial,Industrial,preVC_514,Clustered,VC_514_0,18.0,0.9818,1.0,5.410500280454293,0.9818,1.0,1.0,1.0,1.0,Temperate
ind-ESP_O2.UC37.1_k99_70262,Industrial,Industrial,Industrial,preVC_99,Clustered,VC_99_0,8.0,0.7789,1.0,2.5479682066674134,0.7789,1.0,0.0,0.0,0.0,Lytic
ind-ESP_O2.UC37.1_k99_73241,Industrial,Industrial,Industrial,preVC_101,Clustered,VC_101_0,32.0,0.9165,1.0,3.9767114765506895,0.9165,1.0,0.0,0.0,0.0,Lytic
ind-ESP_O2.UC37.1_k99_86769,Industrial,Industrial,Industrial,preVC_294,Clustered,VC_294_0,5.0,0.2382,0.9999996,1.6607183418065723,0.2382,1.0,0.0,0.0,0.0,Lytic
ind-ESP_O2.UC38.1_k99_101271_1,Industrial,Industrial,Industrial,preVC_453,Clustered,VC_453_0,30.0,0.7621,1.0,6.056539624625881,0.7621,1.0,0.0,0.0,0.0,Temperate
ind-ESP_O2.UC38.1_k99_161432,Industrial,Industrial,Industrial,preVC_302,Clustered,VC_302_0,5.0,1.0,0.0,1.370674230225704,0.0,1.0,0.0,0.0,0.0,Lytic
ind-ESP_O2.UC38.1_k99_161433,Industrial,Industrial,Industrial,preVC_221,Clustered,VC_221_0,6.0,0.3364,1.0,6.4215854483358585,0.3364,1.0,0.0,0.0,0.0,Lytic
ind-ESP_O2.UC38.1_k99_161437,Industrial,Industrial,Industrial,,Outlier,,,,,,,,,,,Lytic
ind-ESP_O2.UC38.1_k99_161439,Industrial,Industrial,Industrial,preVC_437,Clustered,VC_437_0,12.0,0.9157,1.0,1.247450288656703,0.9157,1.0,0.0,0.0,0.0,Lytic
ind-ESP_O2.UC38.1_k99_45233,Industrial,Industrial,Industrial,preVC_320,Clustered,VC_320_0,11.0,0.8414,1.0,1.062497003529234,0.8414,1.0,0.0,0.0,0.0,Lytic
ind-ESP_O2.UC4.1_k99_156746_1,Industrial,Industrial,Industrial,preVC_16,Clustered,VC_16_3,11.0,0.2949,1.0,4.717514033230107,0.2949,1.0,0.0,0.0,0.0,Temperate
ind-ESP_O2.UC4.1_k99_19346,Industrial,Industrial,Industrial,preVC_633,Clustered,VC_633_0,10.0,0.9965,0.99999965,5.594785098905525,0.9965,1.0,0.0,0.0,0.0,Lytic
ind-ESP_O2.UC4.1_k99_63210_1,Industrial,Industrial,Industrial,preVC_156,Clustered,VC_156_0,42.0,0.6784,1.0,7.709913765855186,0.6784,0.8374,0.0,0.0,0.0,Temperate
ind-ESP_O2.UC4.1_k99_64016_1,Industrial,Industrial,Industrial,preVC_546,Clustered,VC_546_0,7.0,0.7116,1.0,3.400455724422522,0.7116,1.0,0.0,0.0,0.0,Temperate
ind-ESP_O2.UC40.1_k99_170559_1,Industrial,Industrial,Industrial,preVC_136,Clustered,VC_136_0,33.0,0.8906,1.0,4.124918548970179,0.8906,1.0,0.0,0.0,0.0,Temperate
ind-ESP_O2.UC40.1_k99_232876_1,Industrial,Industrial,Industrial,preVC_66,Clustered,VC_66_0,6.0,0.9578,1.0,5.03076203778001,0.9578,1.0,0.0,0.0,0.0,Temperate
ind-ESP_O2.UC40.1_k99_67013,Industrial,Industrial,Industrial,preVC_365,Clustered,VC_365_0,7.0,0.7483,1.0,1.9302994782356968,0.7483,1.0,0.0,0.0,0.0,Lytic
ind-ESP_O2.UC40.1_k99_68559_1,Industrial,Industrial,Industrial,preVC_289,Clustered,VC_289_0,18.0,0.865,1.0,6.210131439338548,0.865,1.0,0.0,0.0,0.0,Temperate
ind-ESP_O2.UC41.1_k99_153011_1,Industrial,Industrial,Industrial,preVC_38,Clustered,VC_38_0,13.0,0.5998,1.0,3.881003808287095,0.5998,1.0,0.0,0.0,0.0,Temperate
ind-ESP_O2.UC41.1_k99_161782,Industrial,Industrial,Industrial,preVC_177,Clustered,VC_177_8,36.0,0.3807,1.0,7.639099576686823,0.3807,0.8905,0.0,0.0,0.0,Lytic
ind-ESP_O2.UC41.1_k99_161783,Industrial,Industrial,Industrial,preVC_437,Clustered,VC_437_0,12.0,0.9157,1.0,1.247450288656703,0.9157,1.0,0.0,0.0,0.0,Lytic
ind-ESP_O2.UC41.1_k99_161786,Industrial,Industrial,Industrial,preVC_544,Clustered,VC_544_0,16.0,0.9567,1.0,0.325,0.9567,1.0,0.0,0.0,0.0,Lytic
ind-ESP_O2.UC43.1_k99_45415_1,Industrial,Industrial,Industrial,preVC_36,Clustered,VC_36_0,25.0,0.8407,1.0,3.2084618429126976,0.8407,1.0,0.0,0.0,0.0,Temperate
ind-ESP_O2.UC43.1_k99_93741,Industrial,Industrial,Industrial,preVC_31,Clustered,VC_31_2,8.0,0.1613,1.0,7.528694399452041,0.1613,0.7857,1.0,1.0,1.0,Lytic
ind-ESP_O2.UC44.1_k99_10890_1,Industrial,Industrial,Industrial,preVC_668,Clustered,VC_668_0,6.0,0.65,1.0,3.0610560810445984,0.65,1.0,0.0,0.0,0.0,Temperate
ind-ESP_O2.UC44.1_k99_159071,Industrial,Industrial,Industrial,,Overlap (VC_3/VC_4),,,,,,,,,,,Lytic
ind-ESP_O2.UC44.1_k99_165144,Industrial,Industrial,Industrial,preVC_417,Clustered,VC_417_0,35.0,0.962,1.0,5.342822576172472,0.962,1.0,0.0,0.0,0.0,Lytic
ind-ESP_O2.UC44.1_k99_27764_1,Industrial,Industrial,Industrial,preVC_38,Clustered,VC_38_0,13.0,0.5998,1.0,3.881003808287095,0.5998,1.0,0.0,0.0,0.0,Temperate
ind-ESP_O2.UC44.1_k99_39832,Industrial,Industrial,Industrial,preVC_177,Clustered,VC_177_1,19.0,0.1105,1.0,8.026203512850794,0.1105,0.9181,0.0,0.0,0.0,Lytic
ind-ESP_O2.UC44.1_k99_80790_1,Industrial,Industrial,Industrial,preVC_453,Clustered,VC_453_0,30.0,0.7621,1.0,6.056539624625881,0.7621,1.0,0.0,0.0,0.0,Temperate
ind-ESP_O2.UC46.1_k99_38547_1,Industrial,Industrial,Industrial,preVC_86,Clustered,VC_86_1,12.0,0.2437,1.0,8.330154036884062,0.2437,0.8788,0.0,0.0,0.0,Temperate
ind-ESP_O2.UC46.1_k99_97729,Industrial,Industrial,Industrial,preVC_217,Clustered,VC_217_1,19.0,0.8328,1.0,6.703592323750675,0.8328,0.9649,0.0,0.0,0.0,Lytic
ind-ESP_O2.UC46.1_k99_97732,Industrial,Industrial,Industrial,preVC_314,Clustered,VC_314_0,20.0,0.9907,0.99999998,1.4864764664585168,0.9907,1.0,0.0,0.0,0.0,Lytic
ind-ESP_O2.UC47.1_k99_121218,Industrial,Industrial,Industrial,preVC_191,Clustered,VC_191_0,8.0,0.4224,1.0,2.046733067950877,0.4224,1.0,0.0,0.0,0.0,Lytic
ind-ESP_O2.UC47.1_k99_142493_1,Industrial,Industrial,Industrial,,Overlap (VC_24/VC_144),,,,,,,,,,,Temperate
ind-ESP_O2.UC47.1_k99_152465,Industrial,Industrial,Industrial,,Overlap (VC_188/VC_191/VC_193),,,,,,,,,,,Lytic
ind-ESP_O2.UC47.1_k99_178286,Industrial,Industrial,Industrial,preVC_213,Clustered,VC_213_0,32.0,0.7725,1.0,5.239430873989504,0.7725,1.0,0.0,0.0,0.0,Lytic
ind-ESP_O2.UC47.1_k99_178289,Industrial,Industrial,Industrial,preVC_130,Clustered,VC_130_0,59.0,0.9075,1.0,4.227062096994467,0.9075,1.0,1.0,1.0,0.0,Lytic
ind-ESP_O2.UC47.1_k99_178290,Industrial,Industrial,Industrial,preVC_16,Clustered,VC_16_0,7.0,0.1685,1.0,3.4182599263086453,0.1685,1.0,0.0,0.0,0.0,Lytic
ind-ESP_O2.UC47.1_k99_178298,Industrial,Industrial,Industrial,,Singleton,,,,,,,,,,,Lytic
ind-ESP_O2.UC47.1_k99_50449,Industrial,Industrial,Industrial,preVC_254,Clustered,VC_254_0,32.0,0.916,1.0,1.3639119772167403,0.916,1.0,0.0,0.0,0.0,Lytic
ind-ESP_O2.UC48.1_k99_142720_1,Industrial,Industrial,Industrial,,Outlier,,,,,,,,,,,Temperate
ind-ESP_O2.UC48.1_k99_169188,Industrial,Industrial,Industrial,,Overlap (VC_490/VC_491),,,,,,,,,,,Lytic
ind-ESP_O2.UC48.1_k99_169189,Industrial,Industrial,Industrial,preVC_44,Clustered,VC_44_0,8.0,0.7596,1.0,3.4816064539762577,0.7596,1.0,0.0,0.0,0.0,Lytic
ind-ESP_O2.UC48.1_k99_169192,Industrial,Industrial,Industrial,,Overlap (VC_65/VC_78),,,,,,,,,,,Lytic
ind-ESP_O2.UC48.1_k99_169197,Industrial,Industrial,Industrial,preVC_213,Clustered,VC_213_0,32.0,0.7725,1.0,5.239430873989504,0.7725,1.0,0.0,0.0,0.0,Lytic
ind-ESP_O2.UC48.1_k99_169198,Industrial,Industrial,Industrial,preVC_482,Clustered,VC_482_1,6.0,0.286,0.99999985,8.013696378922907,0.286,0.8667,0.0,0.0,0.0,Lytic
ind-ESP_O2.UC48.1_k99_62055_1,Industrial,Industrial,Industrial,preVC_501,Clustered,VC_501_0,14.0,0.8042,1.0,4.838072414040173,0.8042,1.0,0.0,0.0,0.0,Temperate
ind-ESP_O2.UC48.1_k99_9002,Industrial,Industrial,Industrial,preVC_177,Clustered,VC_177_5,12.0,0.1548,1.0,6.364897189917397,0.1548,0.9394,0.0,0.0,0.0,Lytic
ind-ESP_O2.UC48.1_k99_9184,Industrial,Industrial,Industrial,preVC_176,Clustered,VC_176_0,21.0,0.6277,1.0,7.425921942241447,0.6277,0.8571,1.0,1.0,1.0,Lytic
ind-ESP_O2.UC5.1_k99_35239_1,Industrial,Industrial,Industrial,preVC_36,Clustered,VC_36_0,25.0,0.8407,1.0,3.2084618429126976,0.8407,1.0,0.0,0.0,0.0,Temperate
ind-ESP_O2.UC5.1_k99_99820,Industrial,Industrial,Industrial,preVC_466,Clustered,VC_466_4,11.0,0.1568,1.0,7.662669966118577,0.1568,0.8727,0.0,0.0,0.0,Lytic
ind-ESP_O2.UC5.1_k99_99821,Industrial,Industrial,Industrial,,Overlap (VC_490/VC_491),,,,,,,,,,,Lytic
ind-ESP_O2.UC5.1_k99_99824,Industrial,Industrial,Industrial,preVC_340,Clustered,VC_340_1,11.0,0.1832,1.0,7.525117462130872,0.1832,0.8182,0.0,0.0,0.0,Lytic
ind-ESP_O2.UC6.0_k99_47536_1,Industrial,Industrial,Industrial,preVC_282,Clustered/Singleton,VC_282_1,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,Temperate
ind-ESP_O2.UC6.0_k99_54283_1,Industrial,Industrial,Industrial,,Overlap (VC_146/VC_409),,,,,,,,,,,Temperate
ind-ESP_O2.UC6.0_k99_72658,Industrial,Industrial,Industrial,preVC_295,Clustered,VC_295_0,17.0,0.8111,1.0,2.0143375873285656,0.8111,1.0,0.0,0.0,0.0,Lytic
ind-ESP_O2.UC6.0_k99_72663,Industrial,Industrial,Industrial,preVC_381,Clustered,VC_381_0,85.0,0.9115,1.0,0.5303707787811547,0.9115,1.0,1.0,1.0,2.0,Lytic
ind-ESP_O2.UC6.0_k99_72665,Industrial,Industrial,Industrial,preVC_315,Clustered,VC_315_0,13.0,0.9711,0.99999992,1.771017774244154,0.9711,1.0,0.0,0.0,0.0,Lytic
ind-ESP_O2.UC6.1_k99_101610,Industrial,Industrial,Industrial,preVC_130,Clustered,VC_130_0,59.0,0.9075,1.0,4.227062096994467,0.9075,1.0,1.0,1.0,0.0,Lytic
ind-ESP_O2.UC6.1_k99_106248,Industrial,Industrial,Industrial,preVC_466,Clustered,VC_466_4,11.0,0.1568,1.0,7.662669966118577,0.1568,0.8727,0.0,0.0,0.0,Lytic
ind-ESP_O2.UC6.1_k99_106250,Industrial,Industrial,Industrial,preVC_210,Clustered,VC_210_0,27.0,0.961,1.0,3.869429653156665,0.961,1.0,0.0,0.0,0.0,Lytic
ind-ESP_O2.UC6.1_k99_106251,Industrial,Industrial,Industrial,preVC_633,Clustered,VC_633_0,10.0,0.9965,0.99999965,5.594785098905525,0.9965,1.0,0.0,0.0,0.0,Lytic
ind-ESP_O2.UC6.1_k99_106254,Industrial,Industrial,Industrial,preVC_315,Clustered,VC_315_0,13.0,0.9711,0.99999992,1.771017774244154,0.9711,1.0,0.0,0.0,0.0,Lytic
ind-ESP_O2.UC6.1_k99_106257,Industrial,Industrial,Industrial,preVC_295,Clustered,VC_295_0,17.0,0.8111,1.0,2.0143375873285656,0.8111,1.0,0.0,0.0,0.0,Lytic
ind-ESP_O2.UC6.1_k99_28381_1,Industrial,Industrial,Industrial,preVC_67,Clustered/Singleton,VC_67_0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,Temperate
ind-ESP_O2.UC6.1_k99_38048_1,Industrial,Industrial,Industrial,,Outlier,,,,,,,,,,,Temperate
ind-ESP_O2.UC6.1_k99_86217,Industrial,Industrial,Industrial,,Outlier,,,,,,,,,,,Lytic
ind-ESP_O2.UC6.2_k99_114847,Industrial,Industrial,Industrial,preVC_315,Clustered,VC_315_0,13.0,0.9711,0.99999992,1.771017774244154,0.9711,1.0,0.0,0.0,0.0,Lytic
ind-ESP_O2.UC6.2_k99_114851,Industrial,Industrial,Industrial,preVC_633,Clustered,VC_633_0,10.0,0.9965,0.99999965,5.594785098905525,0.9965,1.0,0.0,0.0,0.0,Lytic
ind-ESP_O2.UC6.2_k99_114854,Industrial,Industrial,Industrial,preVC_295,Clustered,VC_295_0,17.0,0.8111,1.0,2.0143375873285656,0.8111,1.0,0.0,0.0,0.0,Lytic
ind-ESP_O2.UC6.2_k99_114857,Industrial,Industrial,Industrial,preVC_381,Clustered,VC_381_0,85.0,0.9115,1.0,0.5303707787811547,0.9115,1.0,1.0,1.0,2.0,Lytic
ind-ESP_O2.UC7.0_k99_122180,Industrial,Industrial,Industrial,,Outlier,,,,,,,,,,,Lytic
ind-ESP_O2.UC7.0_k99_122194,Industrial,Industrial,Industrial,preVC_674,Clustered,VC_674_0,13.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,Lytic
ind-ESP_O2.UC7.0_k99_31588,Industrial,Industrial,Industrial,preVC_675,Clustered,VC_675_0,2.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,Lytic
ind-ESP_O2.UC7.0_k99_37590,Industrial,Industrial,Industrial,preVC_45,Clustered,VC_45_0,23.0,0.7621,1.0,5.63299317366044,0.7621,1.0,0.0,0.0,0.0,Lytic
ind-ESP_O2.UC7.0_k99_43371_1,Industrial,Industrial,Industrial,preVC_546,Clustered,VC_546_0,7.0,0.7116,1.0,3.400455724422522,0.7116,1.0,0.0,0.0,0.0,Temperate
ind-ESP_O2.UC7.0_k99_64996_1,Industrial,Industrial,Industrial,,Overlap (VC_237/VC_591),,,,,,,,,,,Temperate
ind-ESP_O2.UC7.0_k99_79609_1,Industrial,Industrial,Industrial,preVC_453,Clustered,VC_453_0,30.0,0.7621,1.0,6.056539624625881,0.7621,1.0,0.0,0.0,0.0,Temperate
ind-ESP_O2.UC7.0_k99_96287,Industrial,Industrial,Industrial,preVC_254,Clustered,VC_254_0,32.0,0.916,1.0,1.3639119772167403,0.916,1.0,0.0,0.0,0.0,Lytic
ind-ESP_O2.UC7.1_k99_102850_1,Industrial,Industrial,Industrial,,Overlap (VC_234/VC_235),,,,,,,,,,,Temperate
ind-ESP_O2.UC7.1_k99_133845_1,Industrial,Industrial,Industrial,preVC_546,Clustered,VC_546_0,7.0,0.7116,1.0,3.400455724422522,0.7116,1.0,0.0,0.0,0.0,Temperate
ind-ESP_O2.UC7.1_k99_147879_1,Industrial,Industrial,Industrial,preVC_177,Clustered,VC_177_8,36.0,0.3807,1.0,7.639099576686823,0.3807,0.8905,0.0,0.0,0.0,Temperate
ind-ESP_O2.UC7.1_k99_158229,Industrial,Industrial,Industrial,preVC_102,Clustered,VC_102_0,3.0,0.1939,0.99710208,3.924233011581783,0.1934,1.0,0.0,0.0,0.0,Lytic
ind-ESP_O2.UC7.1_k99_158230,Industrial,Industrial,Industrial,preVC_466,Clustered,VC_466_4,11.0,0.1568,1.0,7.662669966118577,0.1568,0.8727,0.0,0.0,0.0,Lytic
ind-ESP_O2.UC7.1_k99_158232,Industrial,Industrial,Industrial,,Overlap (VC_527/VC_531),,,,,,,,,,,Lytic
ind-ESP_O2.UC7.1_k99_158233,Industrial,Industrial,Industrial,preVC_375,Clustered,VC_375_0,15.0,0.3893,1.0,4.924025898113856,0.3893,1.0,0.0,0.0,0.0,Lytic
ind-ESP_O2.UC7.1_k99_158249,Industrial,Industrial,Industrial,,Singleton,,,,,,,,,,,Lytic
ind-ESP_O2.UC7.1_k99_42383,Industrial,Industrial,Industrial,,Outlier,,,,,,,,,,,Lytic
ind-ESP_O2.UC7.1_k99_42390,Industrial,Industrial,Industrial,preVC_675,Clustered,VC_675_0,2.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,Lytic
ind-ESP_O2.UC7.1_k99_48011_1,Industrial,Industrial,Industrial,preVC_514,Clustered,VC_514_0,18.0,0.9818,1.0,5.410500280454293,0.9818,1.0,1.0,1.0,1.0,Temperate
ind-ESP_O2.UC7.1_k99_71090_1,Industrial,Industrial,Industrial,preVC_156,Clustered,VC_156_0,42.0,0.6784,1.0,7.709913765855186,0.6784,0.8374,0.0,0.0,0.0,Temperate
ind-ESP_O2.UC7.1_k99_80570_1,Industrial,Industrial,Industrial,,Overlap (VC_237/VC_591),,,,,,,,,,,Temperate
ind-ESP_O2.UC8.0_k99_104419,Industrial,Industrial,Industrial,preVC_101,Clustered,VC_101_0,32.0,0.9165,1.0,3.9767114765506895,0.9165,1.0,0.0,0.0,0.0,Lytic
ind-ESP_O2.UC8.1_k99_102084_1,Industrial,Industrial,Industrial,,Overlap (VC_232/VC_260),,,,,,,,,,,Temperate
ind-ESP_O2.UC8.1_k99_11334,Industrial,Industrial,Industrial,preVC_101,Clustered,VC_101_0,32.0,0.9165,1.0,3.9767114765506895,0.9165,1.0,0.0,0.0,0.0,Lytic
ind-ESP_O2.UC8.1_k99_21412_1,Industrial,Industrial,Industrial,preVC_248,Clustered,VC_248_1,7.0,0.437,1.0,8.14626204822072,0.437,0.7619,0.0,0.0,0.0,Temperate
ind-ESP_O2.UC8.1_k99_28631_1,Industrial,Industrial,Industrial,preVC_235,Clustered,VC_235_1,4.0,0.1309,0.999971,4.14394052567244,0.1308,1.0,0.0,0.0,0.0,Temperate
ind-ESP_O2.UC8.1_k99_89053,Industrial,Industrial,Industrial,preVC_413,Clustered,VC_413_0,3.0,0.7397,0.9909558,3.19442554657924,0.733,1.0,0.0,0.0,0.0,Lytic
ind-ESP_O2.UC8.2_k99_122017_1,Industrial,Industrial,Industrial,preVC_82,Clustered,VC_82_0,9.0,0.4387,1.0,7.164684177742146,0.4387,1.0,0.0,0.0,0.0,Temperate
ind-ESP_O2.UC8.2_k99_146308,Industrial,Industrial,Industrial,preVC_326,Clustered,VC_326_7,3.0,0.1483,0.99626683,3.829708431025352,0.1477,1.0,0.0,0.0,0.0,Lytic
ind-ESP_O2.UC8.2_k99_18339_1,Industrial,Industrial,Industrial,,Overlap (VC_78/VC_223),,,,,,,,,,,Temperate
ind-ESP_O2.UC8.2_k99_54680_1,Industrial,Industrial,Industrial,preVC_82,Clustered,VC_82_0,9.0,0.4387,1.0,7.164684177742146,0.4387,1.0,0.0,0.0,0.0,Temperate
ind-ESP_O2.UC9.1_k99_115125_1,Industrial,Industrial,Industrial,preVC_82,Clustered,VC_82_0,9.0,0.4387,1.0,7.164684177742146,0.4387,1.0,0.0,0.0,0.0,Temperate
ind-ESP_O2.UC9.1_k99_132671,Industrial,Industrial,Industrial,preVC_105,Clustered,VC_105_0,31.0,0.8203,1.0,4.894978314162693,0.8203,1.0,0.0,0.0,0.0,Lytic
ind-ESP_O2.UC9.1_k99_132673,Industrial,Industrial,Industrial,preVC_326,Clustered,VC_326_7,3.0,0.1483,0.99626683,3.829708431025352,0.1477,1.0,0.0,0.0,0.0,Lytic
ind-ESP_O2.UC9.1_k99_91552_1,Industrial,Industrial,Industrial,preVC_82,Clustered,VC_82_0,9.0,0.4387,1.0,7.164684177742146,0.4387,1.0,0.0,0.0,0.0,Temperate
ind-ESP_V1.CD1.0.PN_k99_119009,Industrial,Industrial,Industrial,preVC_653,Clustered,VC_653_0,2.0,0.7385,0.33333333,0.0,0.2462,1.0,0.0,0.0,0.0,Lytic
ind-ESP_V1.CD1.0.PN_k99_119011,Industrial,Industrial,Industrial,preVC_36,Clustered,VC_36_0,25.0,0.8407,1.0,3.2084618429126976,0.8407,1.0,0.0,0.0,0.0,Lytic
ind-ESP_V1.CD1.0.PN_k99_6765,Industrial,Industrial,Industrial,preVC_375,Clustered,VC_375_0,15.0,0.3893,1.0,4.924025898113856,0.3893,1.0,0.0,0.0,0.0,Lytic
ind-ESP_V1.CD1.0.PT_k99_15079_1,Industrial,Industrial,Industrial,preVC_36,Clustered,VC_36_0,25.0,0.8407,1.0,3.2084618429126976,0.8407,1.0,0.0,0.0,0.0,Temperate
ind-ESP_V1.CD1.0.PT_k99_72133_1,Industrial,Industrial,Industrial,preVC_78,Clustered,VC_78_0,11.0,0.378,1.0,8.212410424373237,0.378,0.7273,0.0,0.0,0.0,Temperate
ind-ESP_V1.CD1.0.PT_k99_81502,Industrial,Industrial,Industrial,preVC_46,Clustered,VC_46_0,22.0,0.6138,1.0,6.074278555221193,0.6138,1.0,0.0,0.0,0.0,Lytic
ind-ESP_V1.CD1.0.PT_k99_81505,Industrial,Industrial,Industrial,preVC_488,Clustered,VC_488_0,5.0,0.4635,0.99999974,0.965685424949238,0.4635,1.0,0.0,0.0,0.0,Lytic
ind-ESP_V1.CD1.3.PN_k99_118145,Industrial,Industrial,Industrial,preVC_266,Clustered,VC_266_0,21.0,0.9255,1.0,3.9268050050573575,0.9255,1.0,0.0,0.0,0.0,Lytic
ind-ESP_V1.CD1.3.PN_k99_128049,Industrial,Industrial,Industrial,preVC_678,Clustered,VC_678_0,2.0,0.8868,0.71428571,0.0,0.6334,1.0,0.0,0.0,0.0,Lytic
ind-ESP_V1.CD1.3.PN_k99_128050,Industrial,Industrial,Industrial,,Outlier,,,,,,,,,,,Lytic
ind-ESP_V1.CD1.3.PN_k99_128053,Industrial,Industrial,Industrial,preVC_100,Clustered,VC_100_0,7.0,0.2981,1.0,3.1670866695559434,0.2981,1.0,0.0,0.0,0.0,Lytic
ind-ESP_V1.CD1.3.PN_k99_128056,Industrial,Industrial,Industrial,preVC_375,Clustered,VC_375_0,15.0,0.3893,1.0,4.924025898113856,0.3893,1.0,0.0,0.0,0.0,Lytic
ind-ESP_V1.CD1.3.PN_k99_76975,Industrial,Industrial,Industrial,preVC_131,Clustered,VC_131_0,9.0,0.2361,1.0,6.102478954456228,0.2361,1.0,0.0,0.0,0.0,Lytic
ind-ESP_V1.CD1.3.PN_k99_87923_1,Industrial,Industrial,Industrial,preVC_36,Clustered,VC_36_0,25.0,0.8407,1.0,3.2084618429126976,0.8407,1.0,0.0,0.0,0.0,Temperate
ind-ESP_V1.CD12.3_k99_21145,Industrial,Industrial,Industrial,preVC_254,Clustered,VC_254_0,32.0,0.916,1.0,1.3639119772167403,0.916,1.0,0.0,0.0,0.0,Lytic
ind-ESP_V1.CD12.3_k99_41411_1,Industrial,Industrial,Industrial,preVC_94,Clustered,VC_94_0,14.0,0.7377,1.0,4.166279367711533,0.7377,1.0,0.0,0.0,0.0,Temperate
ind-ESP_V1.CD12.3_k99_42517,Industrial,Industrial,Industrial,preVC_680,Clustered,VC_680_0,31.0,0.9039,1.0,6.044172661092121,0.9039,1.0,1.0,1.0,5.0,Lytic
ind-ESP_V1.CD2.0.PN_k99_32201_1,Industrial,Industrial,Industrial,preVC_55,Clustered,VC_55_2,32.0,0.4332,1.0,7.902760567283339,0.4332,0.9577,0.0,0.0,0.0,Temperate
ind-ESP_V1.CD2.0.PN_k99_62696,Industrial,Industrial,Industrial,preVC_435,Clustered,VC_435_0,8.0,0.8999,0.99997137,1.4077288523213836,0.8998,1.0,0.0,0.0,0.0,Lytic
ind-ESP_V1.CD2.0.PN_k99_62700,Industrial,Industrial,Industrial,preVC_674,Clustered,VC_674_0,13.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,Lytic
ind-ESP_V1.CD2.0.PT_k99_12588,Industrial,Industrial,Industrial,preVC_242,Clustered,VC_242_0,57.0,0.8677,1.0,6.615995275635601,0.8677,1.0,1.0,1.0,14.0,Lytic
ind-ESP_V1.CD2.0.PT_k99_17722,Industrial,Industrial,Industrial,,Outlier,,,,,,,,,,,Lytic
ind-ESP_V1.CD2.0.PT_k99_1954,Industrial,Industrial,Industrial,,Singleton,,,,,,,,,,,Lytic
